monthly_usage_hours,days_since_signup,num_support_tickets,avg_session_minutes,num_referrals,discount_pct_used,upgraded
26.2,110.0,1.0,28.1,2.0,23.6,0
42.7,70.0,3.0,20.7,1.0,10.8,0
35.8,156.0,0.0,17.5,1.0,2.1,1
44.8,380.0,2.0,26.3,0.0,7.3,1
63.8,112.0,2.0,15.6,0.0,47.3,1
22.1,189.0,0.0,22.3,2.0,11.3,0
10.6,62.0,2.0,11.4,3.0,0.0,1
15.2,152.0,1.0,28.4,2.0,0.0,1
47.7,283.0,0.0,19.5,0.0,1.3,0
51.0,10.0,3.0,24.2,1.0,39.5,1
34.7,215.0,3.0,28.0,1.0,19.5,0
52.3,278.0,0.0,28.6,0.0,0.0,0
29.9,66.0,3.0,20.3,2.0,49.7,0
37.6,109.0,4.0,4.6,1.0,11.3,1
52.9,267.0,6.0,8.6,0.0,0.0,1
65.9,180.0,1.0,18.9,0.0,15.8,0
74.8,203.0,1.0,24.7,0.0,4.0,0
42.4,43.0,2.0,11.0,1.0,0.0,0
35.4,205.0,0.0,28.7,1.0,0.0,0
11.2,132.0,0.0,10.3,3.0,17.7,1
25.7,182.0,0.0,31.4,2.0,1.2,0
52.1,332.0,4.0,11.0,0.0,11.0,1
33.7,58.0,0.0,24.7,2.0,0.0,0
57.0,93.0,3.0,13.6,0.0,26.5,1
49.3,296.0,0.0,20.2,0.0,0.0,0
39.6,290.0,0.0,25.6,1.0,11.0,1
42.6,227.0,3.0,33.7,1.0,16.9,1
56.0,80.0,4.0,15.6,1.0,31.1,1
35.9,133.0,1.0,4.1,1.0,0.0,0
39.7,78.0,1.0,17.9,1.0,0.0,0
25.3,208.0,0.0,7.9,2.0,10.4,1
56.6,263.0,0.0,8.9,0.0,0.0,0
29.9,90.0,1.0,18.8,2.0,10.7,0
48.6,8.0,4.0,15.0,1.0,30.0,0
35.0,318.0,0.0,9.9,1.0,0.0,0
51.8,256.0,2.0,28.2,0.0,23.5,0
43.0,132.0,4.0,17.7,1.0,17.8,1
42.5,38.0,2.0,20.4,2.0,8.1,0
37.7,207.0,2.0,28.5,1.0,7.5,0
24.6,185.0,0.0,18.4,2.0,0.0,0
54.5,256.0,5.0,18.4,0.0,10.9,1
42.4,285.0,0.0,23.0,1.0,0.0,0
45.3,214.0,0.0,16.9,1.0,0.0,0
10.8,235.0,0.0,5.9,3.0,21.6,0
20.8,168.0,0.0,20.8,2.0,1.8,1
60.4,293.0,0.0,23.1,0.0,0.0,0
46.8,41.0,3.0,19.1,1.0,5.1,0
52.6,247.0,1.0,22.1,0.0,14.5,1
29.5,97.0,0.0,32.4,2.0,13.2,0
25.5,133.0,2.0,10.4,2.0,38.7,0
46.3,9.0,2.0,15.3,1.0,1.1,0
61.5,281.0,0.0,25.5,0.0,11.9,0
54.5,210.0,3.0,32.1,0.0,18.2,0
53.5,244.0,0.0,17.3,0.0,0.0,0
27.4,240.0,4.0,16.2,1.0,0.0,1
49.2,53.0,3.0,18.8,1.0,8.6,1
26.7,245.0,0.0,15.2,2.0,7.4,1
52.0,216.0,2.0,11.0,0.0,13.3,0
22.2,150.0,1.0,14.4,2.0,26.0,0
14.2,242.0,0.0,15.3,2.0,0.0,0
20.6,152.0,1.0,15.8,2.0,30.1,0
46.5,253.0,0.0,8.0,0.0,0.0,0
30.7,71.0,0.0,17.3,2.0,21.2,0
50.0,207.0,0.0,18.8,0.0,0.0,0
39.4,77.0,3.0,17.7,2.0,37.0,0
22.3,193.0,0.0,25.5,2.0,16.1,0
46.6,264.0,0.0,20.2,0.0,0.0,0
42.3,93.0,2.0,19.8,1.0,21.9,1
52.4,59.0,4.0,16.4,1.0,34.9,1
40.8,205.0,3.0,15.7,1.0,10.5,0
23.0,184.0,0.0,18.1,2.0,14.3,0
51.9,198.0,4.0,23.8,0.0,18.5,0
25.9,151.0,1.0,19.2,2.0,26.3,0
24.5,267.0,2.0,26.4,1.0,3.9,0
33.0,263.0,0.0,26.2,1.0,9.4,1
21.5,168.0,0.0,11.8,2.0,18.0,0
44.9,1.0,2.0,18.9,2.0,49.0,1
39.6,40.0,4.0,23.5,2.0,25.8,1
41.6,336.0,0.0,26.0,0.0,0.4,0
63.1,113.0,3.0,9.5,0.0,29.7,1
42.3,248.0,0.0,24.2,1.0,9.4,0
36.6,58.0,0.0,11.6,2.0,0.0,0
57.8,268.0,0.0,12.0,0.0,0.0,0
23.0,126.0,2.0,15.7,2.0,47.7,0
42.6,175.0,1.0,33.3,1.0,9.0,0
14.9,212.0,1.0,6.3,2.0,6.3,1
31.9,118.0,0.0,23.9,2.0,6.3,0
26.2,121.0,0.0,31.4,2.0,4.8,0
29.4,1.0,3.0,25.8,3.0,22.1,1
24.5,284.0,0.0,19.0,1.0,1.0,0
56.3,258.0,2.0,22.7,0.0,8.8,0
48.2,240.0,0.0,29.6,0.0,0.0,0
56.1,257.0,1.0,13.5,0.0,19.9,0
38.1,273.0,2.0,18.6,1.0,5.6,1
35.9,130.0,1.0,18.3,1.0,0.0,0
16.7,138.0,0.0,31.1,3.0,20.9,1
40.5,43.0,1.0,23.8,2.0,0.0,0
57.5,80.0,3.0,8.1,1.0,37.3,1
45.2,31.0,2.0,19.0,1.0,3.2,0
36.2,261.0,0.0,23.5,1.0,5.1,0
59.5,238.0,1.0,29.3,0.0,5.1,0
48.9,258.0,0.0,24.9,0.0,0.0,0
48.7,25.0,2.0,14.5,1.0,0.0,0
60.1,77.0,3.0,8.1,0.0,30.3,1
18.5,244.0,1.0,29.2,2.0,2.6,0
25.3,186.0,4.0,31.3,2.0,17.4,0
59.5,176.0,2.0,16.1,0.0,31.4,1
53.8,89.0,3.0,23.8,1.0,38.6,1
11.8,208.0,0.0,18.0,3.0,19.7,0
11.6,94.0,0.0,27.2,3.0,0.0,1
40.5,56.0,2.0,12.6,2.0,12.7,0
29.8,129.0,0.0,10.8,2.0,5.7,0
54.2,132.0,3.0,27.9,1.0,34.3,1
36.4,282.0,0.0,20.0,1.0,0.0,0
7.8,247.0,0.0,12.7,3.0,4.9,0
37.9,55.0,1.0,14.1,2.0,0.0,0
61.1,285.0,0.0,2.8,0.0,0.0,0
35.3,337.0,1.0,7.9,1.0,12.1,1
37.1,189.0,3.0,15.9,1.0,9.9,0
24.8,1.0,2.0,25.9,3.0,39.2,1
41.6,160.0,4.0,24.1,1.0,25.7,0
69.0,242.0,0.0,25.4,0.0,12.9,0
39.2,85.0,2.0,30.4,1.0,10.7,0
65.9,274.0,1.0,23.8,0.0,13.5,0
39.7,250.0,0.0,3.2,1.0,0.0,0
54.7,236.0,5.0,26.1,0.0,13.4,1
42.2,290.0,0.0,28.8,1.0,12.5,0
14.6,132.0,0.0,15.5,3.0,0.3,1
41.8,257.0,4.0,7.9,0.0,30.9,1
42.6,133.0,4.0,17.9,1.0,20.3,1
34.8,52.0,2.0,21.8,2.0,41.6,0
59.0,270.0,0.0,11.0,0.0,5.5,0
29.0,273.0,0.0,38.6,2.0,12.8,1
52.9,270.0,0.0,6.5,0.0,0.0,0
48.7,221.0,0.0,9.7,0.0,0.0,0
21.4,211.0,0.0,11.2,2.0,7.8,0
79.7,245.0,0.0,17.1,0.0,18.5,0
18.1,196.0,0.0,24.0,2.0,1.9,0
64.5,227.0,1.0,4.4,0.0,13.8,0
25.2,208.0,0.0,16.8,2.0,18.7,0
46.0,221.0,0.0,32.1,1.0,1.6,0
42.0,264.0,1.0,9.5,1.0,4.7,0
54.4,201.0,0.0,12.2,0.0,3.3,0
37.7,250.0,2.0,31.5,1.0,0.0,1
27.6,215.0,0.0,30.9,2.0,10.5,1
47.6,181.0,1.0,20.7,1.0,0.2,0
70.2,269.0,0.0,39.2,0.0,5.5,1
27.5,31.0,1.0,21.7,3.0,35.3,1
32.9,241.0,1.0,13.4,1.0,0.0,0
24.1,139.0,0.0,21.4,2.0,9.4,0
32.6,95.0,1.0,18.0,2.0,2.4,0
62.8,239.0,0.0,19.8,0.0,0.0,0
26.0,147.0,0.0,30.1,2.0,8.4,0
37.7,293.0,1.0,28.5,1.0,8.4,0
55.1,219.0,1.0,15.7,0.0,5.2,0
59.0,255.0,0.0,24.6,0.0,9.7,0
55.9,192.0,4.0,25.9,0.0,19.2,1
41.0,42.0,2.0,13.4,2.0,22.1,0
7.3,230.0,0.0,31.4,3.0,24.1,0
42.3,215.0,3.0,16.8,1.0,20.0,0
20.8,191.0,0.0,26.9,2.0,6.6,1
71.0,192.0,5.0,29.6,0.0,28.1,1
53.7,437.0,1.0,30.5,0.0,16.1,1
43.2,291.0,1.0,26.1,0.0,0.0,0
36.5,1.0,3.0,20.0,3.0,39.5,1
49.9,233.0,0.0,21.2,0.0,5.6,0
34.4,127.0,0.0,22.7,2.0,0.0,0
36.3,18.0,2.0,2.2,2.0,34.5,1
13.4,234.0,0.0,19.3,2.0,4.1,0
41.2,107.0,4.0,17.9,1.0,16.8,1
44.3,99.0,5.0,14.9,1.0,16.8,1
17.8,106.0,0.0,38.4,3.0,1.7,1
25.4,169.0,0.0,13.3,2.0,0.8,0
73.1,302.0,0.0,26.8,0.0,2.8,0
7.9,205.0,0.0,15.9,3.0,31.2,1
34.5,57.0,1.0,12.9,2.0,11.6,0
38.4,40.0,2.0,13.6,2.0,11.3,0
40.4,266.0,0.0,13.0,1.0,0.0,0
27.5,116.0,1.0,23.5,2.0,24.6,0
49.5,48.0,3.0,16.8,1.0,0.6,0
28.8,175.0,1.0,11.9,2.0,13.9,0
44.2,262.0,1.0,25.4,0.0,0.2,0
36.6,65.0,3.0,12.3,2.0,25.0,0
24.7,174.0,0.0,9.5,2.0,6.5,1
51.7,126.0,4.0,18.6,1.0,28.3,1
29.7,246.0,3.0,22.4,1.0,2.8,1
39.1,356.0,2.0,25.5,0.0,5.9,1
41.6,201.0,5.0,18.3,1.0,37.7,0
39.6,57.0,3.0,12.4,2.0,31.9,1
55.5,381.0,1.0,11.5,0.0,17.9,1
27.8,140.0,0.0,26.3,2.0,0.0,0
70.9,250.0,0.0,9.7,0.0,1.2,0
51.8,256.0,0.0,5.7,0.0,0.5,0
31.3,102.0,1.0,21.0,2.0,18.8,0
43.1,203.0,3.0,20.9,1.0,19.8,0
57.6,48.0,4.0,20.4,1.0,28.4,1
48.5,192.0,3.0,18.2,0.0,8.2,0
60.4,294.0,0.0,11.9,0.0,0.0,0
51.5,42.0,1.0,16.6,1.0,0.0,0
22.7,159.0,0.0,27.2,2.0,7.0,0
42.9,216.0,1.0,10.5,1.0,9.1,0
25.0,146.0,0.0,28.0,2.0,22.2,0
35.7,307.0,1.0,9.7,1.0,17.7,1
30.7,149.0,0.0,42.6,2.0,0.0,0
8.6,131.0,2.0,1.0,3.0,0.0,1
21.9,200.0,0.0,22.0,2.0,0.0,0
47.1,125.0,5.0,28.4,1.0,10.3,1
57.9,179.0,4.0,12.6,0.0,19.4,1
30.4,186.0,0.0,22.2,2.0,19.2,1
46.6,114.0,4.0,8.2,1.0,18.8,1
63.1,428.0,1.0,14.5,0.0,29.9,1
35.2,73.0,2.0,14.6,2.0,18.5,0
21.2,78.0,1.0,23.2,2.0,0.0,1
36.9,204.0,3.0,29.4,1.0,17.2,1
30.4,155.0,3.0,22.0,2.0,15.5,1
51.0,163.0,5.0,19.7,0.0,18.9,1
54.4,244.0,0.0,18.5,0.0,11.6,0
46.1,309.0,0.0,16.6,0.0,0.0,0
35.3,69.0,1.0,35.3,2.0,5.6,0
23.0,161.0,0.0,20.1,2.0,11.0,0
42.6,227.0,0.0,27.8,1.0,0.4,0
25.7,118.0,1.0,14.9,2.0,19.2,0
65.6,224.0,4.0,23.1,0.0,28.1,1
43.6,57.0,2.0,16.7,1.0,9.6,0
55.7,239.0,0.0,17.6,0.0,3.0,0
28.5,163.0,0.0,17.3,2.0,8.0,0
58.6,1.0,2.0,35.2,1.0,0.0,0
64.7,223.0,4.0,35.4,0.0,19.1,1
42.6,82.0,1.0,13.7,1.0,0.0,0
37.6,131.0,3.0,22.6,1.0,19.4,1
62.3,258.0,1.0,11.3,0.0,26.3,0
8.7,278.0,0.0,10.9,2.0,18.2,0
37.2,69.0,0.0,5.8,2.0,0.0,0
36.8,83.0,1.0,25.6,2.0,0.0,0
25.0,200.0,1.0,25.0,2.0,15.7,0
24.9,160.0,0.0,23.6,2.0,2.1,1
50.7,125.0,3.0,21.1,1.0,28.5,1
11.7,214.0,0.0,26.3,3.0,0.0,0
26.8,136.0,1.0,29.3,2.0,21.5,0
37.0,28.0,2.0,22.0,2.0,38.1,1
53.7,203.0,0.0,28.2,0.0,12.5,0
29.1,272.0,0.0,33.9,1.0,0.0,0
76.8,269.0,0.0,18.9,0.0,0.0,1
32.9,81.0,1.0,24.1,2.0,2.7,0
32.2,113.0,1.0,21.2,2.0,0.5,0
69.3,105.0,3.0,11.4,0.0,34.2,1
13.0,197.0,0.0,22.0,3.0,29.8,0
29.4,61.0,0.0,15.5,2.0,0.5,0
40.4,62.0,2.0,26.3,1.0,4.9,0
53.6,266.0,0.0,30.4,0.0,0.0,0
25.7,139.0,0.0,2.7,2.0,0.0,0
32.7,108.0,0.0,19.9,2.0,1.5,0
50.3,39.0,1.0,4.3,1.0,0.0,0
56.9,254.0,0.0,34.9,0.0,7.3,0
46.6,233.0,2.0,22.8,0.0,10.4,0
45.6,84.0,4.0,17.3,1.0,24.6,1
33.7,71.0,1.0,18.4,2.0,0.0,0
34.3,64.0,0.0,22.4,2.0,0.0,0
28.4,95.0,1.0,18.9,2.0,22.5,0
36.6,88.0,2.0,21.7,2.0,25.9,0
40.4,283.0,0.0,6.1,1.0,3.5,0
39.7,268.0,0.0,24.8,1.0,0.0,0
57.8,229.0,0.0,28.6,0.0,0.0,0
35.3,304.0,0.0,17.7,1.0,5.0,0
29.6,216.0,2.0,28.5,1.0,0.0,1
53.9,288.0,0.0,8.1,0.0,4.5,0
52.4,260.0,0.0,21.8,0.0,4.0,0
44.6,66.0,2.0,8.0,1.0,0.0,0
62.2,248.0,0.0,24.2,0.0,0.0,0
54.5,177.0,5.0,22.5,0.0,15.5,1
22.7,163.0,0.0,29.7,2.0,18.4,0
46.2,91.0,3.0,20.5,1.0,22.5,1
15.4,133.0,4.0,13.4,2.0,0.0,1
31.7,132.0,1.0,19.6,2.0,6.8,0
42.2,1.0,3.0,16.2,2.0,37.4,1
36.8,235.0,0.0,3.4,1.0,0.0,0
38.2,256.0,3.0,18.9,1.0,17.8,0
53.0,319.0,0.0,15.8,0.0,0.0,0
55.1,318.0,0.0,30.7,0.0,0.0,0
39.9,156.0,3.0,27.5,1.0,14.2,0
14.9,122.0,3.0,17.7,2.0,0.0,1
31.8,236.0,0.0,26.9,1.0,7.8,1
54.1,400.0,4.0,18.2,0.0,15.8,1
26.3,219.0,2.0,25.6,2.0,6.2,0
25.6,163.0,0.0,25.2,2.0,0.0,0
55.3,1.0,2.0,15.3,1.0,53.9,1
33.4,344.0,0.0,28.7,1.0,0.0,0
30.0,79.0,1.0,26.4,2.0,21.0,0
37.6,298.0,0.0,28.4,1.0,0.0,0
19.8,130.0,1.0,22.2,2.0,0.0,1
30.5,230.0,1.0,24.9,1.0,0.0,0
27.6,162.0,1.0,4.2,2.0,2.4,1
20.6,272.0,1.0,14.6,2.0,12.1,1
56.9,411.0,3.0,17.6,0.0,20.9,1
29.9,154.0,0.0,29.3,2.0,0.0,0
40.5,258.0,0.0,46.6,1.0,0.1,0
22.9,115.0,0.0,30.7,2.0,11.0,0
52.3,1.0,3.0,8.2,1.0,0.0,0
39.5,72.0,0.0,25.9,2.0,0.0,0
23.6,212.0,0.0,27.9,2.0,17.1,0
13.3,223.0,0.0,27.6,2.0,23.9,0
23.0,258.0,0.0,8.6,2.0,7.2,1
40.2,276.0,0.0,19.2,1.0,6.1,0
44.7,78.0,1.0,9.9,1.0,0.0,0
51.7,269.0,0.0,1.8,0.0,8.6,0
20.7,169.0,0.0,22.5,2.0,2.5,0
72.8,98.0,4.0,22.6,0.0,35.4,1
46.6,49.0,2.0,26.4,1.0,0.0,0
54.6,255.0,4.0,3.8,0.0,24.3,0
14.7,148.0,0.0,18.7,3.0,8.0,1
36.1,114.0,4.0,26.9,1.0,16.0,1
29.9,225.0,3.0,17.8,1.0,3.7,0
40.1,68.0,2.0,16.4,1.0,3.2,0
52.3,236.0,0.0,8.6,0.0,0.0,0
56.4,251.0,0.0,8.6,0.0,0.0,0
33.4,290.0,0.0,33.8,1.0,0.0,0
22.3,173.0,1.0,16.0,2.0,20.9,0
49.7,239.0,0.0,37.9,0.0,0.0,0
63.8,293.0,0.0,25.4,0.0,0.0,0
68.7,223.0,0.0,10.5,0.0,10.0,0
38.6,126.0,2.0,28.7,1.0,10.6,0
55.4,1.0,2.0,28.5,1.0,0.0,0
63.6,295.0,0.0,19.7,0.0,0.0,0
49.2,245.0,3.0,15.2,0.0,26.7,0
45.0,83.0,2.0,10.5,1.0,31.4,1
51.8,269.0,0.0,15.8,0.0,0.0,0
37.0,106.0,2.0,13.4,2.0,13.9,0
48.4,19.0,3.0,19.4,1.0,38.6,1
34.9,210.0,1.0,25.9,1.0,0.0,1
44.8,65.0,2.0,26.4,1.0,0.0,0
62.5,233.0,0.0,31.0,0.0,6.7,0
65.6,173.0,4.0,16.6,0.0,19.4,1
17.1,189.0,0.0,4.7,2.0,17.7,0
56.9,160.0,3.0,11.7,0.0,14.1,0
30.9,125.0,1.0,30.8,2.0,0.0,0
29.0,310.0,0.0,22.0,1.0,0.0,0
65.2,240.0,4.0,7.5,0.0,10.7,1
18.3,265.0,0.0,11.3,2.0,0.0,0
7.6,157.0,0.0,31.9,3.0,5.3,1
51.1,244.0,6.0,21.3,0.0,8.5,1
25.7,193.0,1.0,18.3,2.0,6.4,1
46.4,245.0,0.0,19.8,0.0,0.0,0
56.0,145.0,4.0,15.1,0.0,33.3,1
65.4,245.0,0.0,9.0,0.0,0.0,0
34.8,119.0,2.0,24.7,2.0,19.8,0
36.5,222.0,0.0,3.4,1.0,0.0,0
6.1,214.0,0.0,13.4,3.0,14.6,0
49.3,229.0,4.0,13.7,0.0,21.9,0
23.2,161.0,0.0,7.8,2.0,16.2,0
28.7,135.0,1.0,19.1,2.0,13.9,0
59.8,130.0,4.0,20.0,0.0,30.3,1
25.8,204.0,1.0,11.4,2.0,0.0,1
31.5,85.0,1.0,19.6,2.0,6.1,0
12.6,88.0,1.0,18.3,3.0,0.0,1
43.1,351.0,3.0,23.9,0.0,6.0,1
46.7,163.0,4.0,12.6,1.0,18.2,1
25.4,188.0,0.0,14.2,2.0,0.0,0
9.0,216.0,0.0,25.4,3.0,6.7,0
47.8,233.0,2.0,23.2,0.0,11.4,0
14.1,183.0,0.0,19.8,3.0,21.6,0
31.0,169.0,0.0,17.8,2.0,0.0,0
35.2,227.0,0.0,36.9,1.0,0.0,0
57.4,194.0,3.0,36.7,0.0,15.1,0
21.4,212.0,0.0,19.6,2.0,8.4,1
27.1,144.0,0.0,20.3,2.0,6.9,0
23.5,265.0,0.0,12.2,2.0,0.0,0
49.4,262.0,0.0,26.5,0.0,0.0,0
28.9,123.0,0.0,21.4,2.0,0.0,0
44.7,1.0,2.0,30.3,2.0,0.0,0
36.6,242.0,0.0,12.5,1.0,0.0,0
47.0,165.0,3.0,27.2,1.0,21.6,1
60.8,5.0,4.0,5.5,0.0,0.0,0
38.0,74.0,1.0,22.7,2.0,0.0,0
41.3,304.0,1.0,25.4,0.0,6.1,1
34.5,166.0,2.0,20.1,1.0,0.0,1
26.3,130.0,0.0,24.7,2.0,0.0,0
33.8,169.0,5.0,17.2,1.0,29.1,0
30.6,257.0,0.0,31.7,1.0,0.0,0
44.3,4.0,2.0,15.4,2.0,39.0,1
21.9,190.0,1.0,16.1,2.0,26.9,0
7.2,241.0,0.0,22.1,3.0,38.0,0
50.0,391.0,2.0,6.5,0.0,20.3,1
40.5,216.0,7.0,23.5,0.0,0.0,1
44.9,47.0,1.0,32.0,1.0,0.0,0
40.6,51.0,2.0,10.5,2.0,34.8,1
46.7,401.0,1.0,17.4,0.0,4.4,1
58.9,223.0,0.0,10.7,0.0,0.0,0
50.9,1.0,1.0,17.2,1.0,0.0,0
54.0,1.0,2.0,25.0,1.0,0.0,0
68.8,295.0,0.0,18.8,0.0,12.3,0
34.1,110.0,0.0,24.6,2.0,0.0,0
57.7,200.0,1.0,9.5,0.0,5.4,0
26.9,226.0,2.0,30.1,1.0,5.7,0
62.5,220.0,5.0,32.6,0.0,6.6,1
25.9,117.0,0.0,18.7,2.0,0.0,0
33.4,260.0,3.0,23.1,1.0,4.0,1
85.4,172.0,0.0,14.9,0.0,12.0,0
46.7,341.0,0.0,24.5,0.0,23.7,1
41.3,40.0,2.0,29.3,2.0,33.0,1
22.6,128.0,0.0,20.4,2.0,11.9,0
29.7,235.0,0.0,12.6,1.0,0.0,0
40.2,33.0,3.0,32.5,2.0,22.6,0
37.1,188.0,3.0,36.3,1.0,14.0,0
52.6,324.0,0.0,23.8,0.0,3.4,0
18.5,139.0,3.0,25.2,2.0,0.3,1
75.9,287.0,0.0,31.5,0.0,0.0,0
30.2,123.0,1.0,7.9,2.0,12.6,0
45.1,226.0,5.0,9.5,0.0,6.9,1
38.0,88.0,1.0,26.3,2.0,0.0,0
27.4,253.0,2.0,32.5,1.0,2.1,1
61.7,215.0,1.0,22.4,0.0,13.8,0
17.4,143.0,0.0,4.1,3.0,21.0,0
64.6,207.0,3.0,29.1,0.0,14.5,0
43.3,60.0,4.0,25.2,1.0,24.2,1
75.5,288.0,0.0,28.2,0.0,5.8,0
48.3,282.0,0.0,32.9,0.0,0.0,0
34.1,59.0,0.0,12.4,2.0,0.0,0
47.1,11.0,3.0,27.9,1.0,18.1,0
37.1,83.0,1.0,18.6,2.0,0.0,0
45.5,211.0,0.0,16.8,1.0,0.0,0
58.2,406.0,4.0,24.6,0.0,2.1,1
48.9,9.0,2.0,6.8,1.0,0.0,0
62.1,215.0,0.0,17.8,0.0,1.5,0
33.6,95.0,0.0,26.4,2.0,1.4,0
36.5,322.0,0.0,34.5,1.0,3.5,0
19.3,195.0,0.0,21.3,2.0,4.2,0
54.5,312.0,0.0,15.8,0.0,16.8,1
36.1,136.0,0.0,21.2,1.0,0.0,0
58.4,188.0,1.0,20.1,0.0,7.5,1
29.4,139.0,0.0,5.6,2.0,0.0,0
44.4,242.0,0.0,6.4,1.0,0.0,0
51.3,273.0,2.0,30.0,0.0,17.2,1
51.3,257.0,0.0,2.0,0.0,0.0,0
50.9,14.0,3.0,17.7,1.0,6.6,0
33.7,164.0,0.0,18.9,1.0,0.0,0
50.8,265.0,0.0,15.9,0.0,0.0,0
39.8,267.0,0.0,18.3,1.0,0.0,0
41.6,428.0,2.0,1.7,0.0,14.0,1
47.3,248.0,0.0,22.0,0.0,0.0,0
85.1,210.0,0.0,16.9,0.0,19.0,0
47.7,274.0,1.0,13.6,0.0,1.9,0
52.8,421.0,5.0,21.0,0.0,0.2,1
37.6,319.0,0.0,18.1,1.0,21.1,1
35.9,80.0,1.0,28.1,2.0,6.2,0
43.5,193.0,1.0,14.9,1.0,11.3,0
26.8,108.0,0.0,24.0,2.0,16.6,0
42.7,242.0,0.0,19.1,1.0,0.0,0
29.5,251.0,2.0,8.9,1.0,0.0,1
50.8,288.0,5.0,24.2,0.0,0.0,1
34.3,91.0,2.0,21.0,2.0,9.5,0
43.2,41.0,2.0,30.6,2.0,39.5,1
37.0,104.0,5.0,26.5,1.0,15.9,1
33.2,311.0,0.0,21.4,1.0,24.8,1
71.2,243.0,0.0,29.5,0.0,0.0,1
58.3,224.0,0.0,38.5,0.0,6.4,0
62.7,206.0,0.0,24.4,0.0,0.0,0
55.7,224.0,1.0,10.5,0.0,2.5,0
34.3,199.0,1.0,25.3,1.0,3.1,1
28.8,134.0,0.0,28.2,2.0,0.0,0
48.9,1.0,2.0,28.7,2.0,37.8,1
68.5,229.0,1.0,8.7,0.0,18.6,0
45.9,246.0,3.0,34.3,0.0,1.8,1
32.0,224.0,1.0,25.0,1.0,1.0,1
53.1,198.0,0.0,30.8,0.0,0.0,0
40.8,279.0,1.0,32.8,1.0,10.3,1
19.7,228.0,3.0,27.1,2.0,0.0,1
57.5,220.0,1.0,39.1,0.0,23.1,0
16.3,247.0,0.0,17.2,2.0,6.0,0
52.0,256.0,0.0,21.1,0.0,2.7,0
41.0,293.0,3.0,10.9,0.0,0.0,1
20.9,161.0,0.0,27.1,2.0,4.7,0
14.8,188.0,0.0,3.3,3.0,15.6,0
0.0,279.0,0.0,18.4,3.0,33.8,0
46.3,217.0,2.0,28.1,0.0,17.2,0
31.3,73.0,0.0,19.9,2.0,0.0,0
52.6,218.0,0.0,24.3,0.0,7.4,0
58.3,209.0,0.0,10.6,0.0,1.0,0
19.4,168.0,0.0,19.1,2.0,14.4,1
54.5,246.0,3.0,7.5,0.0,17.0,0
37.9,210.0,0.0,28.6,1.0,0.0,0
30.3,268.0,0.0,25.2,1.0,0.0,0
22.2,165.0,0.0,21.8,2.0,18.6,0
30.3,76.0,1.0,15.8,2.0,25.0,0
58.6,259.0,0.0,1.0,0.0,1.9,0
55.5,247.0,1.0,17.9,0.0,18.6,0
37.3,118.0,0.0,11.1,1.0,0.0,0
56.8,259.0,1.0,36.9,0.0,6.0,0
64.2,49.0,3.0,19.9,0.0,39.4,1
53.0,41.0,3.0,19.0,1.0,0.0,0
60.4,237.0,2.0,19.2,0.0,16.3,0
47.2,97.0,3.0,11.8,1.0,24.5,1
55.3,251.0,3.0,16.6,0.0,26.0,0
40.1,280.0,1.0,8.5,0.0,0.0,1
24.8,104.0,0.0,23.4,2.0,0.0,1
43.5,70.0,2.0,13.7,1.0,0.0,0
44.0,289.0,1.0,26.5,0.0,7.6,1
60.5,182.0,4.0,27.9,0.0,23.0,1
30.9,242.0,1.0,25.5,1.0,0.0,1
42.2,216.0,2.0,17.2,1.0,6.9,0
30.0,171.0,0.0,25.2,2.0,0.0,0
51.0,1.0,3.0,11.3,1.0,4.3,0
52.6,219.0,0.0,31.3,0.0,0.0,0
29.7,134.0,0.0,13.9,2.0,12.4,0
17.1,152.0,0.0,26.7,3.0,0.0,0
44.9,245.0,1.0,33.5,0.0,2.1,0
53.9,248.0,0.0,9.6,0.0,16.5,0
30.6,136.0,0.0,29.7,2.0,5.3,0
62.3,195.0,0.0,22.3,0.0,0.0,0
20.2,192.0,0.0,9.3,2.0,9.3,0
58.4,239.0,0.0,14.4,0.0,0.0,0
35.7,71.0,2.0,34.4,2.0,11.5,0
30.3,284.0,3.0,15.2,1.0,0.0,1
42.0,361.0,0.0,26.7,0.0,17.1,1
40.3,61.0,1.0,19.8,2.0,0.0,0
39.7,207.0,2.0,20.7,1.0,14.1,0
32.5,55.0,1.0,34.5,2.0,4.2,0
22.2,161.0,0.0,11.4,2.0,10.5,0
41.5,216.0,2.0,13.0,1.0,10.5,0
39.2,238.0,1.0,21.7,1.0,4.7,0
19.9,171.0,0.0,17.2,2.0,12.5,0
13.5,168.0,1.0,8.4,2.0,7.0,1
38.2,412.0,1.0,22.6,0.0,13.1,1
52.3,76.0,4.0,24.8,1.0,23.5,1
24.3,14.0,3.0,23.6,3.0,14.7,1
45.1,253.0,1.0,13.2,0.0,13.8,0
15.0,125.0,0.0,21.1,3.0,15.4,1
27.7,86.0,1.0,10.1,2.0,23.5,0
35.1,247.0,4.0,18.8,1.0,0.0,1
0.0,359.0,0.0,21.3,3.0,36.7,0
24.3,141.0,0.0,28.3,2.0,12.1,0
42.0,233.0,1.0,29.4,1.0,9.6,0
65.8,274.0,0.0,17.3,0.0,1.4,0
34.6,108.0,1.0,17.2,2.0,0.0,0
46.5,215.0,0.0,15.6,1.0,6.5,1
16.2,179.0,0.0,22.6,2.0,21.7,0
29.9,125.0,1.0,29.3,2.0,15.0,0
